"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","96/4700","278/18860",0.345323741007194,1.38570335221185,3.73255500151994,0.000195365471442359,0.00766657794144613,0.00626651195093962,"AMER3/APC/APC2/BAMBI/BMAL1/BMP2/CAV1/CCAR2/CCNY/CCNYL1/CDK14/CHD8/COL1A1/CSNK1G2/CTNNB1/CTNND2/CYLD/DACT1/DKK3/DRAXIN/EGR1/FGF9/FOXO3/FRMD8/FUZ/G3BP1/GLI1/GREM1/GSK3A/HHEX/IGFBP2/IGFBP6/ISL1/JADE1/KANK1/LIMD1/LRRK1/LRRK2/LYPD6/LZTS2/MAD2L2/MAPK14/MDK/MIR199A1/MIR203A/MIR212/NFKB1/NKD2/NKX2-5/NOG/NOTCH1/NPHP4/OTULIN/PIN1/PLEKHA4/PPM1A/PPP2R3A/PRICKLE1/PRKN/PTK7/PTPRO/PTPRU/RBMS3/RBPJ/RNF14/RNF146/RPS12/RSPO3/SDHAF2/SHH/SHISA6/SMAD3/SMAD4/SNAI2/SOX13/SOX4/SRC/STK11/TBL1XR1/TCF7L2/TLE4/TLE5/TMEM131L/TMEM170B/TMEM198/TNKS2/UBAC2/VCP/WNK1/WNT11/WNT3A/WNT5A/WNT5B/YAP1/ZBED3/ZNF703",96
"GO:0050767","GO:0050767","regulation of neurogenesis","125/4700","378/18860",0.330687830687831,1.32697286952606,3.69964257166097,0.000200601107498538,0.00777466056162318,0.00635485658608209,"ABCC8/ANAPC2/ATOH1/ATXN1/B2M/BAIAP2/BMAL1/BMP2/BMPR1A/BMPR2/CAPRIN1/CDH4/CHD7/CTDSP1/CTNNB1/CUL7/CUX1/CUX2/DAG1/DBN1/DISC1/DLL1/DLX1/DNAJB11/DPYSL5/DRAXIN/EPHB2/ETV5/FOXG1/FZD3/GATA2/GFAP/GOLGA4/GSX2/HES6/HES7/HEY1/HEY2/HIF1A/HMGA2/HOOK3/ID2/ID4/IFRD1/ISLR2/ITGB1/ITPKA/KCTD11/KIT/LHX2/LIMK1/MACF1/MAPRE3/MAPT/MDK/MEGF8/MME/MT3/MYB/MYCN/NEURL1/NF1/NOG/NOTCH1/NR2E1/NTN1/NTRK2/NUMBL/OBSL1/PAFAH1B1/PLXNC1/PLXND1/POU4F2/PRKCH/PTEN/PTPRZ1/QKI/RAPGEF2/RASSF10/RB1/RELA/REST/RGMA/RND2/RNF10/ROBO3/RUFY3/SEMA3F/SEMA4F/SEMA6D/SERPINF1/SHH/SKI/SKIL/SLC7A5/SLIT2/SORL1/SOX11/SOX8/SPEN/SPINT1/SRRT/SS18L1/STK11/SYNGAP1/TBC1D24/TGM2/TMEM98/TNFRSF1B/TP73/TRAK1/TRIM32/TRIM46/TRPV2/TTBK1/UFL1/ULK1/VEGFA/WDR62/WNT3A/WNT5A/XRCC5/YAP1/YTHDF2/ZFYVE27",125
"GO:0006644","GO:0006644","phospholipid metabolic process","127/4700","385/18860",0.32987012987013,1.32369162752141,3.69697266982835,0.000201499917753018,0.00777466056162318,0.00635485658608209,"ABCA2/ABHD12/ABHD5/ABHD6/ABHD8/ACSL3/AGPAT2/AGPAT5/APOA1/ATM/BLOC1S6/CAPN2/CDS1/CDS2/CEPT1/CLN8/CRLS1/CYP2W1/DBI/DGKA/DGKD/DGKE/DGKH/DGKQ/DGKZ/DHDDS/EFR3A/EFR3B/FABP5/FAR1/FDFT1/GALR2/GATA6/GDPD1/GGPS1/GNB3/GNPAT/GPAA1/GPAT3/GPAT4/GPX4/HEXB/INPP1/INPP4A/INPP5A/INPP5F/INPPL1/ISYNA1/ITPKA/LIPG/LPCAT2/LPIN1/MBOAT7/MPPE1/NKX2-1/NR1H2/OSBPL5/PAFAH1B1/PCSK9/PDGFA/PGAP2/PGS1/PI4K2A/PI4K2B/PIGB/PIGG/PIGL/PIGQ/PIGT/PIGV/PIGX/PIGZ/PIK3C3/PIK3CA/PIK3CD/PIK3R5/PIP4K2A/PIP4K2B/PIP4K2C/PIP5K1A/PIP5K1B/PITPNM1/PITPNM2/PITPNM3/PLA2G12B/PLA2G2C/PLAAT1/PLB1/PLCB1/PLCB4/PLCE1/PLCG1/PLCL1/PLCL2/PLD2/PLPP3/PLPP4/PLPP5/PLPPR1/PLPPR3/PNPLA6/PRDX6/PRKCD/PROCA1/PTDSS1/PTDSS2/PTEN/SAMD8/SCARB1/SCP2/SELENOI/SERINC2/SGMS2/SH3GLB1/SLC30A5/SLC44A1/SLC44A2/SLC44A3/SMPD1/SPATA18/SPHK2/SYNJ2/TMEM38B/TTC7A/TTC7B/UBE3C/VAPA",127
"GO:0021915","GO:0021915","neural tube development","62/4700","165/18860",0.375757575757576,1.50782720825274,3.77460782250656,0.000201811385265306,0.00777466056162318,0.00635485658608209,"ABL1/APAF1/ARHGAP35/ARL13B/BMI1/BMP4/BRD2/CHRD/DACT1/DVL1/FGF8/FOXA1/FUZ/FZD3/GDF7/GLI2/GSC/HIF1A/IFT122/ITPK1/KDM2B/LHX2/LMO4/MIB1/MTHFD1/MTHFD1L/NF1/NOG/NOTCH1/OPA1/PAX2/PAX7/PHACTR4/PHGDH/PKD1/PKD2/PRICKLE1/PRKACB/PTCH1/PTK7/RGMA/RPS7/SCRIB/SEC24B/SHH/SKI/SPINT1/SPINT2/ST14/SUFU/TGFB2/TGIF1/TMED2/TRAF3IP1/TSC2/TULP3/VASP/WDR19/WNT1/WNT3A/WNT5A/ZNF358",62
"GO:0003231","GO:0003231","cardiac ventricle development","52/4700","133/18860",0.390977443609023,1.56890097584387,3.79319375174985,0.000205938097969323,0.00788555698769806,0.00644550117153108,"BMP4/BMPR1A/BMPR2/CCN1/CHD7/CNTRL/DCTN5/DSP/EDNRA/FGFRL1/FOXC1/FOXF1/FOXH1/FRS2/GSK3A/HEG1/HEY1/HEY2/HIF1A/ID2/ISL1/KCNK2/LMO4/MATR3/MDM2/MEF2C/MYOCD/NAGLU/NKX2-5/NOG/NOTCH1/NPY5R/NRG1/NSD2/PDE2A/PTK7/RBM15/RBPJ/SLIT2/SMAD4/SMAD6/SOX11/SOX4/SUFU/TGFB2/TNNI1/TPM1/UBE4B/WNT11/WNT5A/ZFPM1/ZFPM2",52
"GO:0010002","GO:0010002","cardioblast differentiation","12/4700","18/18860",0.666666666666667,2.67517730496454,4.0964736530785,0.000222124659864075,0.00845411807844112,0.00691023196761669,"GREM1/ISL1/ITGB1/MYOCD/NKX2-5/NOTCH1/NRG1/PRICKLE1/RBPJ/REST/TBX2/TGFB2",12
"GO:0071539","GO:0071539","protein localization to centrosome","20/4700","38/18860",0.526315789473684,2.11198208286674,3.95305936062811,0.000223579623785431,0.0084585392998584,0.00691384578815837,"APC/BICD1/CEP192/CEP250/CEP350/CEP72/CEP78/DISC1/GOLGB1/HOOK3/MAPRE1/MARK4/MCPH1/PARD6A/PIBF1/PLK1/RAB11A/RAB11FIP3/SNX10/UBXN2B",20
"GO:0035418","GO:0035418","protein localization to synapse","38/4700","90/18860",0.422222222222222,1.69427895981087,3.80364305819539,0.000235257090277013,0.00880832571373325,0.00719975441121863,"ARHGAP44/BAIAP2/BSN/CACNA2D2/CLSTN3/CNIH3/CPLX1/DAG1/DVL1/ERBB2/GIT1/GPC6/GPHN/GPSM2/GRIN2C/HRAS/HSPB1/KIF2C/LRRC7/LRRTM1/MAP1A/MAPK8IP3/MAPT/NETO1/NLGN1/NLGN2/NRXN1/NRXN2/NSG1/OLFM1/RAB11A/RAB8A/SCRIB/STX3/TMEM108/VPS26B/VWC2/WNT5A",38
"GO:0036465","GO:0036465","synaptic vesicle recycling","37/4700","87/18860",0.425287356321839,1.70657862558083,3.8056593766622,0.000237319771581314,0.00880832571373325,0.00719975441121863,"ACTB/AP2A2/AP2M1/AP3D1/AP3S1/AP3S2/ARF6/BLTP1/BTBD8/BTBD9/CALM3/CANX/CAPN2/CLTB/DGKQ/DNAJC6/DNM1/DNM2/DNM3/FCHO2/GIT1/LRRK2/NLGN1/PARK7/PIK3C3/PLD2/PPP3CC/PRKN/RAC1/SCRIB/SLC2A4/SNCB/SNX9/STX1A/SYNJ2/TBC1D24/WNT3A",37
"GO:0003170","GO:0003170","heart valve development","34/4700","78/18860",0.435897435897436,1.74915439170758,3.81965682382443,0.000238250801883753,0.00880832571373325,0.00719975441121863,"APC/BMP2/BMP4/BMPR1A/BMPR2/CCN1/EFNA1/FAM114A1/FGFRL1/HEY1/HEY2/MATR3/MDM2/MEF2C/NAGLU/NFATC1/NKX2-5/NOTCH1/OLFM1/PDE2A/RB1/RBPJ/RHOA/SCX/SLIT2/SMAD2/SMAD4/SMAD6/SNAI2/SOX4/TGFB2/TNFRSF1A/TNFRSF1B/ZFPM1",34
"GO:0032271","GO:0032271","regulation of protein polymerization","73/4700","202/18860",0.361386138613861,1.45015799452286,3.70582357880737,0.000238401978007025,0.00880832571373325,0.00719975441121863,"ABITRAM/ABL1/ADD1/AKAP9/ANKRD53/ARF6/ARHGAP28/ARHGEF7/ARPC2/ARPC5L/ASB2/BAG4/BAIAP2/CAMSAP2/CAMSAP3/CAPZA1/CAPZA2/CARMIL1/CARMIL2/CDC42EP2/CDC42EP4/CDC42EP5/CDK5R1/CDKN1B/CLIP1/CORO1A/CRACD/CTTN/CYFIP1/CYFIP2/DMTN/EPS8/FER/FES/FKBP4/FLII/GIT1/GSN/HSPA1A/KANK1/KIRREL1/MAPRE1/MAPRE3/MAPT/MET/MLST8/NCK1/NCK2/OCLN/PDE4DIP/PFN3/PINK1/PLEKHG2/PRKCD/PRKCE/PYCARD/RAC1/RASA1/SKA1/SLAIN1/SLIT2/SNX9/SPTAN1/SPTBN1/SPTBN2/SPTBN4/SSH1/SSH3/TBCD/TMOD2/TMOD3/TTBK1/VASP",73
"GO:0006260","GO:0006260","DNA replication","99/4700","290/18860",0.341379310344828,1.36987527512839,3.65700017264899,0.000251770490756002,0.00917012766521619,0.00749548430141961,"ACTL6A/ADRA2A/ASF1A/ATAD5/ATF1/ATM/BRPF3/CAMSAP3/CARM1/CCNE1/CDC34/CDC6/CDC7/CDK9/CDKN1B/CDT1/CENPS/CHAF1A/CHEK1/CHRAC1/CHTF18/DBF4/DDX11/DHX9/DNAJA3/DTL/DYNLL1/EME2/ENDOG/EXD2/EXO1/FAM111A/FAM111B/FEN1/FGFR1/FZR1/GEN1/GINS1/GLI1/GLI2/GMNN/GTPBP4/HCRT/ING5/INO80C/INO80E/JADE1/JADE2/KAT7/KMT5A/LIG1/LIG3/LRWD1/MCM2/MCM4/NFIA/NFIC/NFIX/NT5M/ORC6/PNKP/POLA2/POLD1/POLD3/POLD4/POLE/POLE4/POLG/POLH/POLK/PRIM2/PRIMPOL/PRKDC/RBBP4/RBBP6/RBBP8/RFC3/RMI1/RMI2/RPA1/RTEL1/SENP2/SET/SETMAR/SMARCA5/SSBP1/SUPT16H/TFPT/TICRR/TOP1/TWNK/UPF1/WDR18/WEE1/WRN/WRNIP1/YY1/ZBTB38/ZNF830",99
"GO:0007098","GO:0007098","centrosome cycle","57/4700","150/18860",0.38,1.52485106382979,3.71810328753191,0.000254473813537881,0.00917012766521619,0.00749548430141961,"ALMS1/ARHGEF10/ATF5/BNIP2/BRSK1/CCDC102B/CCDC57/CCNF/CCNL1/CCNL2/CCP110/CENATAC/CEP192/CEP250/CEP295/CEP44/CEP63/CEP72/CETN1/CHD3/CHEK1/CHMP2A/CHMP2B/CHMP5/CNTLN/CNTROB/CTNNB1/DEUP1/DNM2/FES/GADD45A/GEN1/GOLGA2/KAT2B/KIAA1614/KIF11/KIF25/MARK4/MCPH1/NAT10/NDEL1/NEK2/NPM1/NUBP1/ODF2/PARD6A/PARD6B/PDCD6IP/PDE4DIP/PKD2/PLK1/PLK4/RBM14/UBXN2B/WDR62/WDR90/XRCC3",57
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","57/4700","150/18860",0.38,1.52485106382979,3.71810328753191,0.000254473813537881,0.00917012766521619,0.00749548430141961,"APC/APC2/BMP2/CAV1/CHD8/CTNNB1/CYLD/DACT1/DKK3/DRAXIN/EGR1/FOXO3/FRMD8/FUZ/G3BP1/GLI1/GREM1/GSK3A/IGFBP2/IGFBP6/ISL1/JADE1/LIMD1/LZTS2/MAD2L2/MAPK14/MDK/MIR199A1/MIR203A/MIR212/NKD2/NKX2-5/NOG/NOTCH1/NPHP4/PPP2R3A/PRICKLE1/PRKN/PTPRO/PTPRU/RBMS3/SDHAF2/SHH/SHISA6/SMAD4/SNAI2/SOX13/STK11/TCF7L2/TLE4/TLE5/TMEM131L/TMEM170B/UBAC2/WNT11/WNT5A/WNT5B",57
"GO:0051647","GO:0051647","nucleus localization","18/4700","33/18860",0.545454545454545,2.18878143133462,3.93772201781999,0.000255595298177515,0.00917012766521619,0.00749548430141961,"CDC42/CDK9/DYNC1H1/HOOK3/KIF25/LMNA/LMNB1/LMNB2/MYH10/NTN1/NUDC/PAFAH1B1/SUN1/TACC1/TACC2/TACC3/TLK2/TMEM201",18
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential","18/4700","33/18860",0.545454545454545,2.18878143133462,3.93772201781999,0.000255595298177515,0.00917012766521619,0.00749548430141961,"ADRB2/BAIAP2/CHRNA7/CUX2/DVL1/GRIN1/GRIN2C/NETO1/NLGN1/NLGN2/NRXN1/PRKCZ/PTEN/RIMS1/RIMS2/SSH1/STX1A/TBC1D24",18
"GO:0016050","GO:0016050","vesicle organization","131/4700","401/18860",0.326683291770574,1.31090359208362,3.62552140660992,0.000256902911798554,0.00917012766521619,0.00749548430141961,"AGFG1/AGFG2/AP1M1/AP1S1/AP2M1/AP3B1/AP3D1/AP3S1/AP3S2/AQP11/ARFGAP2/ARL8B/ATP6V0A1/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1F/ATP6V1G1/BLOC1S3/BLOC1S4/BLOC1S6/BTBD8/CAV1/CAV2/CC2D1A/CCDC136/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/CORO1A/CPLX1/CPLX2/CPLX3/CREB1/DCAF17/DNM1/DNM2/DNM3/DOC2A/F2R/GOSR2/GRIK5/HGS/HID1/HOOK1/HOOK2/HOOK3/HPS1/HPS6/INSIG1/KNL1/LRRK2/MICALL2/MVB12B/MYO18A/MYO7A/NECTIN2/NKD2/PAFAH1B1/PDCD6/PDCD6IP/PI4K2A/PI4K2B/PIK3C3/PIP4K2A/PIP4K2B/PLEKHA3/PLEKHF1/PLEKHF2/PLEKHJ1/PLEKHM1/PRKN/PTPRN/RAB11A/RAB27A/RAB2A/RAB4B/RAB8A/RFX2/RPH3AL/RUFY1/SCAP/SEC24A/SEC24B/SEC24C/SEC31B/SEPTIN8/SLC2A4/SLC9A8/SNAP23/SNAP47/SNX10/SNX11/SPHK1/SQSTM1/STX11/STX12/STX17/STX1A/STX3/STX4/STX5/STXBP1/SYT1/SYT9/TFG/TMED2/TMED9/TMEM175/TRAPPC11/TRAPPC5/TRAPPC6A/TRAPPC9/TRARG1/VAPA/VAPB/VPS13B/VPS28/VPS36/VPS37A/VPS8/ZFYVE16/ZNF385A/ZNRF1/ZNRF2/ZPBP2",131
"GO:0001659","GO:0001659","temperature homeostasis","68/4700","186/18860",0.365591397849462,1.46703271562572,3.68775220506912,0.000261175559196965,0.00922310712246678,0.00753878868109862,"ABHD6/ACOT11/ACOT13/ACTN3/ACVR2B/ADCYAP1/ADIPOR2/ADRB1/ADRB2/ADRB3/ALMS1/APC/BMAL1/CAV1/CIDEA/CLSTN3/CNOT3/DECR1/DYNC1H1/EGR1/EHMT1/EPAS1/FABP5/GADD45G/GNAS/GPR3/GPX1/HADH/HCRT/HSF1/IGF1R/IL13/IL4R/JAK2/KDM3A/KDM6B/LAMA4/LEP/LEPR/LNPEP/LPIN1/MCRIP2/MFN2/NOD2/NOTCH1/NPR3/NR1H2/NTSR1/PGAM5/PLCL1/PLCL2/PPARGC1A/PRDM16/PWWP2B/QKI/RB1/RBPJ/SCD/SLC25A44/SMARCA4/SQSTM1/STAT6/STK11/SYK/TRPV2/TSHR/VEGFA/ZNF516",68
"GO:0051222","GO:0051222","positive regulation of protein transport","91/4700","263/18860",0.346007604562738,1.38844753660707,3.65481528821103,0.000261306770326298,0.00922310712246678,0.00753878868109862,"ABCC8/ACSL3/ADAM8/ADAM9/AKAP5/ANP32B/ARF6/ARHGEF5/ATP2C1/BAD/BAG3/BSG/C2CD2L/CAPN10/CFTR/CHRM3/CNST/COMMD1/CTDSPL2/DNM1L/DYNLL1/EDEM1/ERGIC3/FRMD4A/GCK/GNA11/GPR27/HIF1A/IL13/INS/IPO5/ISL1/JAK2/KCNN4/LEP/MAPK14/MAVS/MCU/MDM2/MYH10/MYO18A/MYRIP/NADK/NLGN2/NNAT/NR1H2/OAZ3/ORAI1/PARD6A/PCK2/PFKFB2/PFKM/PLCB1/PLK3/PPARG/PPIA/PPM1A/PRKCA/PRKCB/PRKCD/PRKCE/PRKN/PRR5L/PSMD9/PTPN23/RAC1/RAN/RAPGEF4/RIPOR1/RPH3AL/RUFY3/RXRA/SEC24A/SHH/SLC30A8/SMAD3/SORL1/SOX4/STX4/TCF7L2/TGFB2/TLR2/TMEM132A/TMEM30B/TMEM97/TRH/TRIM28/UNC13B/VPS28/VSNL1/ZIC1",91
"GO:0006997","GO:0006997","nucleus organization","60/4700","160/18860",0.375,1.50478723404255,3.69423215187014,0.000269603136819195,0.00945025578882609,0.00772445559054011,"ACTR6/AGFG1/AGFG2/AKAP8L/ANKLE2/ARMC2/ATXN7/BANF1/BAZ2A/BROX/CHEK1/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/DDX11/EMG1/FNTA/H2BC1/H3-3A/HABP4/KDM3A/LEMD2/LMNA/LMNB1/LMNB2/LPIN1/NECTIN2/NEK6/NOLC1/NUP107/PAFAH1B1/PHF2/PIWIL1/PLEC/PLK1/PML/POLR1B/PRKCA/PRKCB/PRM2/RCC1/REEP3/RNF8/RPS19/SEH1L/SMARCA5/SPAST/SUN1/TMEM201/TMEM43/TOR1AIP1/TSSK6/UBE2I/UBXN2A/UBXN2B/USPL1/VRK1/WEE1",60
"GO:0043085","GO:0043085","positive regulation of catalytic activity","107/4700","318/18860",0.336477987421384,1.35020741335474,3.62858448557898,0.000270733823643166,0.00945025578882609,0.00772445559054011,"ABR/ADCYAP1/ADORA2B/AGRN/APC2/ARHGAP42/ARHGEF5/ARHGEF7/ASAP3/AZIN2/BMI1/BMP2/CACNA1C/CACNA1D/CCNY/CDC20/CEMIP/CHTF18/CHTOP/CIMAP3/COPS8/CR1/CREB3/DIPK2A/DOK7/EDNRA/EEF1A2/ERBB2/ESR1/FGF18/FGFR1/FGFR3/FXN/FZR1/GNAS/HMGA2/INS/ITGA6/ITGB1/JAK2/LARS1/LEP/LIMS1/LMO4/MAP2K3/MAP3K10/MAP3K11/MAPK14/MAPK8/MBP/MT3/NDEL1/NF1/NRG1/NTRK1/ORAI1/PABPN1/PHACTR4/PIBF1/PIK3R5/PILRB/PIM1/PIP5K1A/PLIN5/PLK1/PPIA/PRELID1/PRKCD/PRSS22/PSENEN/RALBP1/RALGAPB/RAPGEF2/RASGRP2/RFC3/RGP1/RGS6/RHOA/RIC1/SCRIB/SETMAR/SIPA1L1/SNX9/SPDYA/SRC/SRGAP2/SSBP1/STIM1/STK11/STX4/SYDE1/TAOK3/TBC1D30/TGM2/TIGAR/TNFRSF10B/TOM1L1/TPD52L1/TPX2/TRAF2/TRAF4/UBE2S/WNT5A/WRN/XRCC5/ZC3H15/ZFP91",107
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","54/4700","141/18860",0.382978723404255,1.53680398370303,3.68604469440447,0.000290677832418207,0.0100906733253749,0.00824792045022397,"ACTN3/AK1/AK4/AK5/ALDOA/BAD/CAD/CARD11/CBFA2T3/CMPK1/DHODH/ENO2/ENO3/ENTPD2/ENTPD4/ENTPD7/FBP1/FKRP/FOXK1/FOXK2/GALK1/GAPDH/GCK/GIT1/GPI/GUK1/HDAC4/HIF1A/HK1/HK2/INS/JMJD8/KAT2B/LDHA/MAGI3/MLST8/NUDT7/NUDT9/PFKFB2/PFKFB3/PFKM/PFKP/PGAM1/PGM1/PRKAG2/RAN/RRM2/SRC/TIGAR/TJP2/TPI1/YAP1/ZBTB20/ZBTB7A",54
"GO:0045055","GO:0045055","regulated exocytosis","81/4700","230/18860",0.352173913043478,1.4131914893617,3.63233161513715,0.000294551236455447,0.0101692607209044,0.0083121562614347,"ADGRE2/ADORA2B/ADRA2A/ANXA3/ARL8B/ATP2A2/BLOC1S6/BRSK1/CACNA1B/CALM3/CBARP/CBL/CORO1A/CPLX1/CPLX2/CPLX3/DNAJC5/DOC2A/DVL1/EFR3A/FBXO45/FES/FOXF1/GATA2/GIT1/GRIK5/IL13/IL4R/ITGAM/KCNB1/KIT/LAMP1/LRRK2/NLGN1/NOTCH1/NR4A3/OSBPL2/PDPK1/PIK3CD/PPFIA3/PRAM1/PRKCB/RAB10/RAB11B/RAB26/RAB27A/RAB3D/RABGEF1/RAP1B/RAPGEF4/REST/RIMS1/RIMS2/RPH3AL/SCAMP5/SCRIB/SDF4/SLC18A2/SLC4A8/SNAP23/SNAP47/SNPH/SPHK2/SPI1/STX11/STX1A/STX4/STXBP1/STXBP2/STXBP3/STXBP5/SV2B/SYK/SYNGR3/SYT1/SYT17/SYT9/TMEM79/TPRG1L/UNC13A/UNC13B",81
"GO:0042063","GO:0042063","gliogenesis","118/4700","357/18860",0.330532212885154,1.32634841170511,3.58650276156366,0.000303701779197237,0.0103115087452857,0.0084284270345998,"ABCA2/ABCC8/ABL1/ADGRG1/AKT2/APCDD1/ARHGEF10/ARSG/ATOH1/ATP1B2/ATXN1/BMERB1/BMP2/C5AR1/CD9/CDK5R1/CDKN2C/CERS6/CNP/CNTNAP1/CREB1/CSK/CTNNB1/DAG1/DISC1/DLL1/DLX1/EED/EIF2B2/EIF2B5/EMX1/EPM2A/ERBB2/ETV5/FKRP/FOXG1/GBA1/GFAP/GPC1/GPR17/GSTP1/GSX2/HEXB/HMGA2/HRAS/ID2/ID4/ITGB4/LAMB2/LEPR/LGI4/LRP1/MAPT/MBOAT7/MDK/MIOS/MMP24/MXRA8/MYB/MYCN/NAB2/NAGLU/NDRG1/NF1/NFIA/NKX2-1/NOG/NOTCH1/NR2E1/NRROS/NTN1/NTRK2/PAFAH1B1/PALS1/PAX2/PFKFB3/PHGDH/PLEC/PLPP3/PRDM8/PRKCH/PRX/PTEN/PTPRJ/PTPRZ1/QKI/RB1/RELA/RHOA/RNF10/RNF7/ROR1/SCRIB/SHH/SKI/SLC7A5/SOX1/SOX11/SOX13/SOX4/SOX8/SPINT1/SRGAP2/SRGAP2C/SRSF1/SUN1/SUZ12/TGFB2/TLR2/TMEM98/TNFRSF1B/TP73/TTBK1/UFL1/VCAN/VIM/VPS13A/ZMIZ1",118
"GO:1902745","GO:1902745","positive regulation of lamellipodium organization","19/4700","36/18860",0.527777777777778,2.11784869976359,3.86771933777557,0.000305294441746984,0.0103115087452857,0.0084284270345998,"ABI2/ACTR3/AKIRIN1/ARHGEF7/ARPC2/AUTS2/BRK1/CARMIL1/CARMIL2/CDC42/CORO1B/CYFIP1/OCLN/PIK3CA/PLCE1/RAC1/RREB1/SRC/WNT1",19
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","132/4700","406/18860",0.32512315270936,1.3046431191699,3.5750800004836,0.000305654016998173,0.0103115087452857,0.0084284270345998,"AATF/APAF1/ATAD5/BAD/BAX/BCL2L11/BCL2L12/BDKRB2/BIRC6/BMI1/BMP4/C8orf44-SGK3/CASP2/CAV1/CCAR2/CD44/CFLAR/CREB3/CTH/CTNNB1/CTTN/CYLD/DAPK2/DEDD2/DNAJA1/EIF5A/ERP29/EYA2/EYA4/FADD/FAIM/FAS/FGFR1/FXN/GPX1/GSTP1/HERPUD1/HIF1A/HSF1/HSPA1A/HSPB1/HTRA2/HTT/ING2/ING5/INHBB/INS/ITGA6/ITGAV/ITM2C/JAK2/LGALS3/LMNA/LRRK2/MADD/MAP2K5/MAPK7/MAZ/MCL1/MDM2/MIR132/MIR199A1/MIR210/MMP2/MPV17L/NANOS3/NCK1/NCK2/NF1/NGFR/NOG/NOL3/NRG1/OPA1/PARK7/PDIA3/PELI3/PIAS4/PINK1/PMAIP1/PML/PPARG/PPIA/PPIF/PPP2R1A/PRELID1/PRKCD/PRKN/PSME3/PYCARD/QARS1/RAD9A/RB1/RBCK1/RELA/RET/RFFL/RIPK1/RPS6KB1/RPS7/SCRT2/SGK3/SKIL/SLC25A31/SLC25A4/SLC35F6/SNAI2/SRC/STX4/SYVN1/TCF7L2/TGFB2/THBS1/TMBIM6/TMEM14A/TNFSF12/TP73/TPD52L1/TRAF2/TRAP1/TRIM32/TRIM39/UBB/UNC5B/URI1/WNT1/WNT16/WNT5A/WWOX/YAP1/ZMYND11/ZNF385A",132
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","98/4700","288/18860",0.340277777777778,1.36545508274232,3.60062212129014,0.000306959625524716,0.0103115087452857,0.0084284270345998,"ABCA7/ABL1/AFG2B/AKT2/ANKZF1/APAF1/AQP11/ATAD3A/ATG10/ATP2A2/BAX/BCL2L11/BFAR/BRSK2/CANX/CAV1/CCND1/CFTR/COPS5/CREB3/CTH/DERL1/DNAJB9/DNAJC3/EDEM1/EIF2B5/EIF2S1/EIF4G1/ERLIN2/ERP29/FAF2/FAM8A1/FBXO6/GET4/HERPUD1/HERPUD2/HM13/HSPA1A/JAGN1/LRRK2/MAN1A2/MAN1B1/MAN1C1/MARCHF6/MIR199A1/NCK1/NCK2/NOD1/NR1H2/OPA1/OS9/PARK7/PARP8/PDIA2/PDIA3/PMAIP1/PML/PRKN/PSMC6/RASGRF2/RHBDD1/RNF139/RNF5/RNF7/RNFT2/RPAP2/SCAMP5/SEC61B/SERP2/SGF29/SGTA/SIK2/STC2/STT3B/STUB1/SYVN1/TBL2/THBS1/TMBIM6/TMED2/TMEM117/TMEM129/TMEM259/TNFRSF10B/TRAF2/TRIB3/TRIM13/UBAC2/UBE2J2/UBE4B/UBXN2A/UBXN4/UFL1/USP13/USP14/USP19/VAPB/VCP",98
"GO:0032273","GO:0032273","positive regulation of protein polymerization","38/4700","91/18860",0.417582417582418,1.67566050970306,3.72224793821198,0.000307876182679869,0.0103115087452857,0.0084284270345998,"AKAP9/ANKRD53/ARF6/ARPC2/BAG4/BAIAP2/CARMIL1/CARMIL2/CDC42EP2/CDC42EP4/CDC42EP5/CDK5R1/CDKN1B/CLIP1/CRACD/CTTN/FER/FES/GIT1/HSPA1A/KIRREL1/MAPRE1/MAPT/MET/MLST8/NCK1/NCK2/OCLN/PDE4DIP/PINK1/PRKCE/PYCARD/RAC1/SKA1/SLAIN1/SNX9/TTBK1/VASP",38
"GO:0060840","GO:0060840","artery development","47/4700","119/18860",0.394957983193277,1.58487394957983,3.68736399836023,0.000309212722821144,0.0103115087452857,0.0084284270345998,"ACVR2B/ARID2/BMP4/BMPR1A/BMPR2/CHD7/CNTRL/DCTN5/EDNRA/FGF8/FOXC1/FOXF1/FOXH1/GAA/HEY1/HEY2/LEP/LRP1/MDK/MEGF8/MIR153-1/MYH10/MYOCD/NAGLU/NDST1/NF1/NFATC3/NGFR/NOG/NOTCH1/NOTCH3/PDE2A/PKD2/PLXND1/PRICKLE1/RBPJ/SEC24B/SHH/SLC2A10/SMAD6/SOX4/SUFU/TBX2/TGFB2/VEGFA/WNT11/ZMIZ1",47
